Year,Series,Series Label,Economy,Economy Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,US dollars at constant prices (2015) in millions,US dollars at constant prices (2015) in millions Footnote,US dollars at constant prices (2015) per capita,US dollars at constant prices (2015) per capita Footnote
"1970,5100,""Total gross domestic product"",3603,""Eastern and South-Eastern Asia"",366747.84,,286.331,,2001098.282,,1562.317,"
"1970,5100,""Total gross domestic product"",3604,""Western Asia and Northern Africa"",74746.84,,467.262,,598384.141,,3737.325,"
"1970,5100,""Total gross domestic product"",364,""Iran (Islamic Republic of)"",10976.245,,384.944,,146531.563,,5138.957,"
"1970,5100,""Total gross domestic product"",368,""Iraq"",3288.608,,331.58,,26363.695,,2658.172,"
"1970,5100,""Total gross domestic product"",372,""Ireland"",4397.032,,1511.823,,35640.295,,12254.135,"
"1970,5100,""Total gross domestic product"",376,""Israel"",6020.096,,2139.531,,42186.905,,14993.146,"
"1970,5100,""Total gross domestic product"",380,""Italy"",113400.388,,2118.882,,847398.38,,15833.609,"
"1970,5100,""Total gross domestic product"",384,""Côte d'Ivoire"",1500.931,,294.181,,9119.778,,1787.466,"
"1970,5100,""Total gross domestic product"",388,""Jamaica"",1735.588,,925.332,,9558.249,,5096.002,"
"1970,5100,""Total gross domestic product"",3901,""APEC (Asia-Pacific Economic Cooperation)"",2072368.385,,1153.283,,9038839.804,,5030.157,"
"1970,5100,""Total gross domestic product"",3905,""OECD (Organisation for Economic Cooperation and Development)"",2449215.591,,2672.632,,14577745.385,,15907.518,"
"1970,5100,""Total gross domestic product"",3906,""OPEC (Organization of the Petroleum Exporting Countries)"",80456.408,,585.841,,716153.859,,5214.657,"
"1970,5100,""Total gross domestic product"",3907,""ACP (African, Caribbean and Pacific Group of States)"",106972.236,,336.989,,441726.629,,1391.549,"
"1970,5100,""Total gross domestic product"",3908,""LAS (League of Arab States)"",44564.063,,349.395,,443298.734,,3477.517,"
"1970,5100,""Total gross domestic product"",3909,""OIC (Organisation of Islamic Cooperation)"",162635.594,,281.327,,1009757.029,,1744.516,"
"1970,5100,""Total gross domestic product"",3910,""OAS (Organization of American States)"",1347514.269,,2608.452,,6961379.984,,13475.496,"
"1970,5100,""Total gross domestic product"",3912,""G7 (Group of Seven)"",1988899.086,,3438.967,,11322454.176,,19577.437,"
"1970,5100,""Total gross domestic product"",3913,""G8 (Group of Eight)"",2422311.547,,2951.902,,11970843.607,,14588.032,"
"1970,5100,""Total gross domestic product"",3916,""G20 (Group of Twenty)"",3093868.465,,1110.284,,15980203.278,,5734.75,"
"1970,5100,""Total gross domestic product"",3919,""G-77 (Group of 77)"",505322.926,,201.911,,2718297.358,,1085.516,"
"1970,5100,""Total gross domestic product"",392,""Japan"",212609.188,,2026.214,,1430176.359,,13629.91,"
"1970,5100,""Total gross domestic product"",3921,""GSTP (Global System of Trade Preferences among Developing Countries)"",388260.519,,259.877,,2213593.306,,1481.642,"
"1970,5100,""Total gross domestic product"",3922,""GSTP: Africa"",69901.995,,363.867,,268703.808,,1398.709,"
"1970,5100,""Total gross domestic product"",3923,""GSTP: Latin America"",169062.76,,662.435,,1218494.498,,4774.402,"
"1970,5100,""Total gross domestic product"",3924,""GSTP: Asia"",149295.764,,142.636,,726395,,693.992,"
"1970,5100,""Total gross domestic product"",3932,""TPP (Trans-Pacific Partnership)"",423004.512,,1549.114,,2672703.628,,9787.892,"
"1970,5100,""Total gross domestic product"",3940,""ACP: Africa"",92930.747,,319.696,,370103.93,,1273.213,"
"1970,5100,""Total gross domestic product"",3941,""ACP: Western Africa"",41351.382,,389.834,,127352.467,,1200.596,"
"1970,5100,""Total gross domestic product"",3942,""ACP: Eastern Africa"",19505.844,,184.558,,53931.462,,510.283,"
"1970,5100,""Total gross domestic product"",3943,""ACP: Central Africa"",11277.312,,280.735,,68608.523,,1707.925,"
"1970,5100,""Total gross domestic product"",3944,""ACP: Southern Africa"",19562.515,,783.279,,108042.463,,4325.998,"
"1970,5100,""Total gross domestic product"",3945,""ACP: Caribbean"",12506.646,,548.972,,63528.889,,2788.564,"
"1970,5100,""Total gross domestic product"",3946,""ACP: Pacific"",1534.843,,386.791,,8093.81,,2039.696,"
"1970,5100,""Total gross domestic product"",3947,""ACP: LDCs"",31169.321,,177.771,,131581.638,,750.461,"
"1970,5100,""Total gross domestic product"",3948,""ACP: LLDCs"",11243.591,,133.586,,36365.531,,432.063,"
"1970,5100,""Total gross domestic product"",3949,""ACP: Islands States"",14606.146,,436.584,,75468.573,,2255.789,"
"1970,5100,""Total gross domestic product"",3950,""ACP: Northern Africa"",1233.693,,89.556,,12169.014,,883.368,"
"1970,5100,""Total gross domestic product"",400,""Jordan"",611.66,,355.345,,5081.817,,2952.288,"
"1970,5100,""Total gross domestic product"",404,""Kenya"",2518.485,,222.847,,10478.19,,927.159,"
"1970,5100,""Total gross domestic product"",408,""Korea, Dem. People's Rep. of"",4927.333,,341.929,,7611.141,,528.17,"
"1970,5100,""Total gross domestic product"",410,""Korea, Republic of"",9005.144,,279.7,,63742.405,,1979.843,"
"1970,5100,""Total gross domestic product"",414,""Kuwait"",2872.799,,3858.986,,56065.584,,75312.024,"
"1970,5100,""Total gross domestic product"",418,""Lao People's Dem. Rep."",119.108,,44.304,,1047.711,,389.711,"
"1970,5100,""Total gross domestic product"",422,""Lebanon"",1989.538,,865.982,,21561.622,,9385.08,"
"1970,5100,""Total gross domestic product"",426,""Lesotho"",79.431,,77.197,,307.448,,298.803,"
"1970,5100,""Total gross domestic product"",430,""Liberia"",316.499,,225.953,,1503.846,,1073.616,"
"1970,5100,""Total gross domestic product"",434,""Libya"",3978.875,,1864.928,,51378.436,,24081.456,"
"1970,5100,""Total gross domestic product"",438,""Liechtenstein"",110.618,,5201.143,,1636.939,,76967.204,"
"1970,5100,""Total gross domestic product"",442,""Luxembourg"",1509.195,,4443.094,,11326.465,,33345.301,"
"1970,5100,""Total gross domestic product"",446,""China, Macao SAR"",166.477,,676.207,,2362.339,,9595.478,"
"1970,5100,""Total gross domestic product"",450,""Madagascar"",1052.455,,160.037,,5523.024,,839.837,"
"1970,5100,""Total gross domestic product"",454,""Malawi"",579.154,,123.125,,1132.707,,240.808,"
"1970,5100,""Total gross domestic product"",458,""Malaysia"",3864.146,,357.654,,17060.933,,1579.112,"
"1970,5100,""Total gross domestic product"",462,""Maldives"",42.386,,366.382,,190.428,,1646.051,"
"1970,5100,""Total gross domestic product"",466,""Mali"",320.362,,53.851,,591.953,,99.504,"
"1970,5100,""Total gross domestic product"",470,""Malta"",259.327,,809.01,,1050.137,,3276.069,"
"1970,5100,""Total gross domestic product"",478,""Mauritania"",456.967,,398.48,,1843.748,,1607.766,"
"1970,5100,""Total gross domestic product"",480,""Mauritius"",205.522,,248.68,,1257.435,,1521.488,"
"1970,5100,""Total gross domestic product"",484,""Mexico"",45224.64,,878.258,,271598.593,,5274.418,"
"1970,5100,""Total gross domestic product"",492,""Monaco"",284.115,,12096.672,,1756.72,,74795.41,"
"1970,5100,""Total gross domestic product"",496,""Mongolia"",202.126,,158.057,,1313.371,,1027.018,"
"1970,5100,""Total gross domestic product"",500,""Montserrat"",7.791,,675.265,,64.637,,5602.137,"
"1970,5100,""Total gross domestic product"",504,""Morocco"",4644.867,,290.218,,15593.096,,974.28,"
"1970,5100,""Total gross domestic product"",508,""Mozambique"",4027.053,,446.322,,2052.687,,227.501,"
"1970,5100,""Total gross domestic product"",5100,""Africa"",116432.574,,320.869,,505885.361,,1394.138,"
"1970,5100,""Total gross domestic product"",5110,""Northern Africa"",24735.52,,287.768,,147950.446,,1721.222,"
"1970,5100,""Total gross domestic product"",512,""Oman"",268.409,,370.812,,4215.089,,5823.217,"
"1970,5100,""Total gross domestic product"",5120,""Sub-Saharan Africa"",91697.054,,331.145,,357934.916,,1292.607,"
"1970,5100,""Total gross domestic product"",5121,""Eastern Africa"",19505.844,,184.558,,53931.462,,510.283,"
"1970,5100,""Total gross domestic product"",5122,""Middle Africa"",11277.312,,280.735,,68608.523,,1707.925,"
"1970,5100,""Total gross domestic product"",5123,""Southern Africa"",19562.515,,783.279,,108042.463,,4325.998,"
"1970,5100,""Total gross domestic product"",5124,""Western Africa"",41351.382,,389.834,,127352.467,,1200.596,"
"1970,5100,""Total gross domestic product"",516,""Namibia"",605.128,,740.242,,2450.139,,2997.208,"
"1970,5100,""Total gross domestic product"",520,""Nauru"",15.348,,2342.171,,186.409,,28446.413,"
"1970,5100,""Total gross domestic product"",5200,""America"",1348341.773,,2608.227,,6967437.929,,13477.786,"
"1970,5100,""Total gross domestic product"",5210,""Northern America"",1167978.46,,4998.138,,5674511.915,,24282.975,"
"1970,5100,""Total gross domestic product"",5220,""Latin America and the Caribbean"",180363.313,,636.709,,1292926.014,,4564.218,"
"1970,5100,""Total gross domestic product"",5221,""Caribbean"",12181.305,,557.498,,62473.922,,2859.226,"
"1970,5100,""Total gross domestic product"",5222,""Central America"",51644.936,,744.158,,317316.831,,4572.258,"
"1970,5100,""Total gross domestic product"",5223,""South America"",116537.072,,606.888,,913135.262,,4755.318,"
"1970,5100,""Total gross domestic product"",524,""Nepal"",1040.761,,86.194,,3579.54,,296.451,"
"1970,5100,""Total gross domestic product"",528,""Netherlands"",38165.08,,2935.337,,274300.169,,21096.863,"
"1970,5100,""Total gross domestic product"",530,""Netherlands Antilles"",224.219,,1393.943,,1470.756,,9143.538,"
"1970,5100,""Total gross domestic product"",5300,""Asia"",515184.413,,245.576,,2894075.395,,1378.831,"
"1970,5100,""Total gross domestic product"",5320,""Southern Asia"",98425.253,,132.608,,442543.417,,596.239,"
"1970,5100,""Total gross domestic product"",533,""Aruba"",197.624,,3345.589,,260.234,,4405.511,"
"1970,5100,""Total gross domestic product"",5330,""Eastern Asia"",329110.304,,329.296,,1790827.491,,1791.84,"
"1970,5100,""Total gross domestic product"",5340,""Western Asia"",50011.32,,678.157,,450433.696,,6106.113,"
"1970,5100,""Total gross domestic product"",5350,""South-eastern Asia"",37637.536,,133.743,,210270.791,,747.184,"
"1970,5100,""Total gross domestic product"",540,""New Caledonia"",378.314,,3591.937,,2424.89,,23023.37,"
"1970,5100,""Total gross domestic product"",5400,""Europe"",1385199.916,,1966.807,,7314578.196,,10385.769,"
"1970,5100,""Total gross domestic product"",5410,""Eastern Europe"",506091.168,,1539.817,,975074.846,,2966.731,"
"1970,5100,""Total gross domestic product"",5420,""Northern Europe"",214890.757,,2674.85,,1614152.824,,20092.146,"
"1970,5100,""Total gross domestic product"",5430,""Southern Europe"",193508.538,,1511.082,,1485783.465,,11602.286,"
"1970,5100,""Total gross domestic product"",5440,""Western Europe"",470709.454,,2814.882,,3239567.06,,19372.88,"
"1970,5100,""Total gross domestic product"",548,""Vanuatu"",38.01,,445.217,,118.34,,1386.14,"
"1970,5100,""Total gross domestic product"",5500,""Oceania"",53824.529,,2719.045,,385649.501,,19481.794,"
"1970,5100,""Total gross domestic product"",554,""New Zealand"",6496.866,,2305.168,,59235.407,,21017.455,"
"1970,5100,""Total gross domestic product"",558,""Nicaragua"",1140.265,,473.823,,5758.731,,2392.967,"
"1970,5100,""Total gross domestic product"",5600,""Asia and Oceania"",569008.942,,268.716,,3279724.896,,1548.184,"
"1970,5100,""Total gross domestic product"",562,""Niger"",568.77,,126.095,,3532.158,,783.072,"
"1970,5100,""Total gross domestic product"",566,""Nigeria"",29387.65,,524.947,,87054.13,,1555.034,"
"1970,5100,""Total gross domestic product"",579,""Norway"",12814.195,,3305.994,,103215.253,,26628.986,"
"1970,5100,""Total gross domestic product"",582,""Pacific Islands, Trust Territory"",38.906,,364.928,,275.747,,2586.451,"
"1970,5100,""Total gross domestic product"",586,""Pakistan"",13139.262,,225.985,,33995.686,,584.7,"
"1970,5100,""Total gross domestic product"",590,""Panama, excluding Canal Zone"",1165.333,,767.027,,5929.886,,3903.074,"
"1970,5100,""Total gross domestic product"",598,""Papua New Guinea"",1097.37,,394.293,,5567.679,,2000.508,"
"1970,5100,""Total gross domestic product"",600,""Paraguay"",680.196,,274.853,,4779.007,,1931.101,"
"1970,5100,""Total gross domestic product"",604,""Peru"",5829.063,,433.072,,45964.789,,3414.971,"
"1970,5100,""Total gross domestic product"",608,""Philippines"",7413.127,,207.05,,49526.332,,1383.278,"
"1970,5100,""Total gross domestic product"",616,""Poland"",28276.837,,866.344,,127258.364,,3898.935,"
"1970,5100,""Total gross domestic product"",620,""Portugal"",8107.986,,937.195,,66454.471,,7681.413,"
"1970,5100,""Total gross domestic product"",624,""Guinea-Bissau"",280.871,,398.434,,396.635,,562.653,"
"1970,5100,""Total gross domestic product"",630,""Puerto Rico"",5105.645,,1940.056,,32411.792,,12315.915,"
"1970,5100,""Total gross domestic product"",634,""Qatar"",538.936,,4920.843,,9381.289,,85657.447,"
"1970,5100,""Total gross domestic product"",642,""Romania"",12718.674,,618.946,,43771.676,,2130.121,"
"1970,5100,""Total gross domestic product"",646,""Rwanda"",227.807,,60.63,,1061.883,,282.615,"
"1970,5100,""Total gross domestic product"",659,""Saint Kitts and Nevis"",24.845,,553.617,,143.797,,3204.166,"
"1970,5100,""Total gross domestic product"",660,""Anguilla"",3.902,,576.167,,40.911,,6040.238,"
"1970,5100,""Total gross domestic product"",662,""Saint Lucia"",41.222,,396.308,,348.644,,3351.83,"
"1970,5100,""Total gross domestic product"",670,""Saint Vincent and the Grenadines"",21.188,,234.119,,191.611,,2117.225,"
"1970,5100,""Total gross domestic product"",674,""San Marino"",80.208,,4172.308,,555.862,,28915.008,"
"1970,5100,""Total gross domestic product"",678,""Sao Tome and Principe"",35.389,,474.572,,84.597,,1134.459,"
"1970,5100,""Total gross domestic product"",682,""Saudi Arabia"",5377.333,,921.346,,124526.66,,21336.255,"
"1970,5100,""Total gross domestic product"",686,""Senegal"",1231.807,,289.326,,4492.99,,1055.31,"
"1970,5100,""Total gross domestic product"",690,""Seychelles"",22.272,,425.269,,189.433,,3617.134,"
"1970,5100,""Total gross domestic product"",694,""Sierra Leone"",455.419,,165.915,,2032.296,,740.392,"
"1970,5100,""Total gross domestic product"",702,""Singapore"",1920.574,,926.791,,14505.992,,7000.002,"
"1970,5100,""Total gross domestic product"",704,""Viet Nam"",2775.103,,63.935,,14467.819,,333.323,"
"1970,5100,""Total gross domestic product"",706,""Somalia"",341.026,,99.004,,803.86,,233.37,"
"1970,5100,""Total gross domestic product"",710,""South Africa"",18656.436,,845.338,,104471.381,,4733.684,"
"1970,5100,""Total gross domestic product"",716,""Zimbabwe"",2336.518,,441.743,,4875.318,,921.73,"
"1970,5100,""Total gross domestic product"",720,""Yemen, Democratic"",153.591,,24.799,,1361.251,,219.791,"
"1970,5100,""Total gross domestic product"",724,""Spain"",40992.17,,1209.789,,386554.009,,11408.242,"
"1970,5100,""Total gross domestic product"",736,""Sudan (...2011)"",1233.693,,89.556,,12169.014,,883.368,"
"1970,5100,""Total gross domestic product"",740,""Suriname"",356.362,,968.571,,1782.793,,4845.52,"
"1970,5100,""Total gross domestic product"",748,""Eswatini"",154.722,,358.776,,433.31,,1004.774,"
"1970,5100,""Total gross domestic product"",752,""Sweden"",38092.378,,4729.089,,196150.229,,24351.638,"
"1970,5100,""Total gross domestic product"",756,""Switzerland"",24274.353,,3946.505,,334345.589,,54357.641,"
"1970,5100,""Total gross domestic product"",757,""Switzerland, Liechtenstein"",24384.97,,3950.828,,335982.528,,54435.55,"
"1970,5100,""Total gross domestic product"",760,""Syrian Arab Republic"",1755.897,,276.496,,5160.584,,812.621,"
"1970,5100,""Total gross domestic product"",764,""Thailand"",7387.401,,200.285,,34708.321,,941,"
"1970,5100,""Total gross domestic product"",768,""Togo"",307.573,,145.389,,1532.749,,724.525,"
"1970,5100,""Total gross domestic product"",776,""Tonga"",17.097,,202.708,,130.156,,1543.16,"
"1970,5100,""Total gross domestic product"",780,""Trinidad and Tobago"",824.209,,871.85,,6644.073,,7028.11,"
"1970,5100,""Total gross domestic product"",784,""United Arab Emirates"",1067.267,,4551.011,,28751.417,,122601.049,"
"1970,5100,""Total gross domestic product"",788,""Tunisia"",1580.15,,312.048,,5730.527,,1131.664,"
"1970,5100,""Total gross domestic product"",792,""Turkey"",25069.515,,718.812,,116331.24,,3335.539,"
"1970,5100,""Total gross domestic product"",796,""Turks and Caicos Islands"",9.775,,1674.679,,24.661,,4224.895,"
"1970,5100,""Total gross domestic product"",798,""Tuvalu"",2.585,,450.379,,11.081,,1930.544,"
"1970,5100,""Total gross domestic product"",800,""Uganda"",1423.837,,151.382,,3822.707,,406.429,"
